image_path,label,degrees,source,messy,paddle_pred,paddle_lat,onnx_pred,onnx_lat,optimum_pred,optimum_lat
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0004_rot90.png,1,90,AUDITED REPORT 2081 (1) (1)_page_0004.png,False,1,30.53954101051204,1,21.674625008017756,1,22.255167001276277
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0004_rot180.png,2,180,AUDITED REPORT 2081 (1) (1)_page_0004.png,False,2,29.425540997181088,2,23.431000008713454,2,21.75524999620393
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0004_rot270.png,3,270,AUDITED REPORT 2081 (1) (1)_page_0004.png,False,3,30.92716600804124,3,21.891249998589046,3,22.246374996029772
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0005_rot0.png,0,0,AUDITED REPORT 2081 (1) (1)_page_0005.png,False,0,32.04912500223145,0,22.6196669973433,0,22.618374990997836
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0005_rot90.png,1,90,AUDITED REPORT 2081 (1) (1)_page_0005.png,False,1,33.163083004183136,1,22.384125011740252,1,22.05595800478477
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0005_rot180.png,2,180,AUDITED REPORT 2081 (1) (1)_page_0005.png,False,2,36.5900420001708,2,21.388000008300878,2,21.549791999859735
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0005_rot270.png,3,270,AUDITED REPORT 2081 (1) (1)_page_0005.png,False,3,34.95762500097044,3,22.075500004575588,3,21.845166993443854
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0006_rot0.png,0,0,AUDITED REPORT 2081 (1) (1)_page_0006.png,False,0,33.43887500523124,0,20.740874999319203,0,21.15629200125113
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0006_rot90.png,1,90,AUDITED REPORT 2081 (1) (1)_page_0006.png,False,1,32.13891699851956,1,20.57779200549703,1,20.74891699885484
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0006_rot180.png,2,180,AUDITED REPORT 2081 (1) (1)_page_0006.png,False,2,31.848041006014682,2,21.027250011684373,2,22.0675000018673
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0006_rot270.png,3,270,AUDITED REPORT 2081 (1) (1)_page_0006.png,False,3,31.522791992756538,3,21.696249998058192,3,21.399999997811392
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0007_rot0.png,0,0,AUDITED REPORT 2081 (1) (1)_page_0007.png,False,0,29.577624998637475,0,21.262583002680913,0,21.276958999806084
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0007_rot90.png,1,90,AUDITED REPORT 2081 (1) (1)_page_0007.png,False,1,29.720166989136487,1,25.784917001146823,1,21.771582993096672
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0007_rot180.png,2,180,AUDITED REPORT 2081 (1) (1)_page_0007.png,False,2,31.758541997987777,2,22.399165987735614,2,21.877167004277
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/AUDITED REPORT 2081 (1) (1)_page_0007_rot270.png,3,270,AUDITED REPORT 2081 (1) (1)_page_0007.png,False,3,30.687541991937906,3,21.197166992351413,3,22.779292004997842
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0001_rot0.png,0,0,Audit Report (1)_page_0001.png,False,0,33.638249995419756,0,25.350791998789646,0,29.931166995083913
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0001_rot90.png,1,90,Audit Report (1)_page_0001.png,False,1,37.113625003257766,1,24.778166000032797,1,28.388999999151565
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0001_rot180.png,2,180,Audit Report (1)_page_0001.png,False,2,35.83012500894256,2,28.476958992541768,2,29.385791000095196
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0001_rot270.png,3,270,Audit Report (1)_page_0001.png,False,3,35.38329199363943,3,30.07800001068972,3,29.408332993625663
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0002_rot0.png,0,0,Audit Report (1)_page_0002.png,False,0,34.067832995788194,0,26.73904200491961,0,30.633166010375135
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0002_rot90.png,1,90,Audit Report (1)_page_0002.png,False,1,36.3926660065772,1,26.833833995624445,1,33.022167001035996
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0002_rot180.png,2,180,Audit Report (1)_page_0002.png,False,2,34.26958300406113,2,26.946042009512894,2,34.06295899185352
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0002_rot270.png,3,270,Audit Report (1)_page_0002.png,False,3,34.457166999345645,3,24.98858301260043,3,29.90195801248774
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0003_rot0.png,0,0,Audit Report (1)_page_0003.png,False,0,33.4454999974696,0,27.978333993814886,0,45.292375012650155
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0003_rot90.png,1,90,Audit Report (1)_page_0003.png,False,1,36.03983300854452,1,25.679165992187336,1,32.48058300232515
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0003_rot180.png,2,180,Audit Report (1)_page_0003.png,False,2,32.937333002337255,2,25.042499997653067,2,30.962417004047893
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0003_rot270.png,3,270,Audit Report (1)_page_0003.png,False,3,33.41945800639223,3,25.418165998416953,3,35.37333299755119
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0005_rot0.png,0,0,Audit Report (1)_page_0005.png,False,0,33.57616699940991,0,25.14770900597796,0,65.29837500420399
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0005_rot90.png,1,90,Audit Report (1)_page_0005.png,False,1,34.03949999483302,1,25.283208000473678,1,35.01799999503419
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0005_rot180.png,2,180,Audit Report (1)_page_0005.png,False,2,33.274917004746385,2,24.48820899007842,2,29.631291996338405
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0005_rot270.png,3,270,Audit Report (1)_page_0005.png,False,3,34.4642090058187,3,28.13512498687487,3,32.107040999107994
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0006_rot0.png,0,0,Audit Report (1)_page_0006.png,False,0,33.469500005594455,0,26.10058299615048,0,27.64733300136868
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0006_rot90.png,1,90,Audit Report (1)_page_0006.png,False,1,32.951707995380275,1,25.708500004839152,1,27.361792002920993
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0006_rot180.png,2,180,Audit Report (1)_page_0006.png,False,2,35.04912499920465,2,25.3502919949824,2,28.37479198933579
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0006_rot270.png,3,270,Audit Report (1)_page_0006.png,False,3,34.74975000426639,3,24.248874993645586,3,28.796583006624132
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0007_rot0.png,0,0,Audit Report (1)_page_0007.png,False,0,33.18149999540765,0,24.956165987532586,0,30.879915997502394
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0007_rot90.png,1,90,Audit Report (1)_page_0007.png,False,1,34.961124998517334,1,25.130541005637497,1,30.945792008424178
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0007_rot180.png,2,180,Audit Report (1)_page_0007.png,False,2,33.403916997485794,2,24.530459006200545,2,27.789832995040342
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0007_rot270.png,3,270,Audit Report (1)_page_0007.png,False,3,34.76429199508857,3,27.387958005419932,3,26.727958989795297
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0008_rot0.png,0,0,Audit Report (1)_page_0008.png,False,0,31.890291997115128,0,26.01512499677483,0,27.514083005371504
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0008_rot90.png,1,90,Audit Report (1)_page_0008.png,False,1,37.91937499772757,1,26.190415999735706,1,29.083000001264736
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0008_rot180.png,2,180,Audit Report (1)_page_0008.png,False,2,31.863790994975716,2,24.89262499148026,2,25.442333993851207
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report (1)_page_0008_rot270.png,3,270,Audit Report (1)_page_0008.png,False,3,32.378791001974605,3,28.348791995085776,3,25.23254200059455
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0001_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0001.png,False,0,28.485542003181763,0,20.51916600612458,0,20.076415996300057
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0001_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0001.png,False,1,33.428959010052495,1,24.302208999870345,1,24.176833001547493
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0001_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0001.png,False,2,28.859915997600183,2,21.030834002885967,2,20.057125002495013
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0001_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0001.png,False,3,36.84208300546743,3,22.887750004883856,3,27.26387500297278
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0002_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0002.png,False,0,30.96420899964869,0,20.14345799398143,0,23.484792007366195
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0002_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0002.png,False,1,32.643250000546686,1,23.458916999516077,1,24.47920900885947
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0002_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0002.png,False,2,33.90383299847599,2,20.181250001769513,2,20.659457994042896
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0002_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0002.png,False,3,57.2208329977002,3,22.44720800081268,3,22.941500006709248
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0003_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0003.png,False,0,30.119208997348323,0,23.35258301172871,0,20.514167001238093
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0003_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0003.png,False,1,31.276458001229912,1,27.01908300514333,1,22.54624999477528
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0003_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0003.png,False,2,28.68791698710993,2,22.830749992863275,2,20.78849999816157
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0003_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0003.png,False,3,31.038792003528215,3,23.422124999342486,3,22.08887500455603
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0004_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0004.png,False,0,30.176208005286753,0,23.78379099536687,0,21.901167012401856
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0004_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0004.png,False,1,28.69891699810978,1,21.124666003743187,1,21.854749997146428
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0004_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0004.png,False,2,30.107415994280018,2,23.89341700472869,2,23.154875001637265
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0004_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0004.png,False,3,30.550457988283597,3,22.876874994835816,3,21.76350000081584
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0005_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0005.png,False,0,31.921792004141025,0,27.106083012768067,0,26.46275000006426
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0005_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0005.png,False,1,29.667124996194616,1,28.77295900543686,1,22.351207997417077
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0005_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0005.png,False,2,30.963375000283122,2,28.364500001771376,2,22.025666999979876
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0005_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0005.png,False,3,29.52920799725689,3,25.85420799732674,3,21.21633400383871
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0006_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0006.png,False,0,30.278249992989004,0,47.47379099717364,0,20.398124994244426
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0006_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0006.png,False,1,35.409333009738475,1,29.40750001289416,1,23.041665990604088
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0006_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0006.png,False,2,32.675875001586974,2,28.809290990466252,2,20.154708006884903
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0006_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0006.png,False,3,36.37254198838491,3,25.259457994252443,3,24.982667004223913
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0007_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0007.png,False,0,32.286667003063485,0,20.95329199801199,0,20.83466599287931
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0007_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0007.png,False,1,34.61745798995253,1,23.236875000293367,1,22.93074999761302
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0007_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0007.png,False,2,32.68579200084787,2,20.3584170085378,2,20.885958001599647
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0007_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0007.png,False,3,33.46649999730289,3,23.285707997274585,3,23.339291990851052
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0008_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0008.png,False,0,33.8062499940861,0,21.00399999471847,0,24.390167003730312
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0008_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0008.png,False,1,36.356790995341726,1,23.679666992393322,1,23.643874999834225
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0008_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0008.png,False,2,32.01683300721925,2,22.755917001632042,2,21.601500004180707
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0008_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0008.png,False,3,31.649458993342705,3,25.84295799897518,3,24.43433299777098
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0009_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0009.png,False,0,29.768499996862374,0,21.14270800666418,0,22.345958001096733
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0009_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0009.png,False,1,33.70712501055095,1,24.532833995181136,1,23.599624997586943
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0009_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0009.png,False,2,30.375249989447184,2,20.992290999856777,2,21.757374997832812
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0009_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0009.png,False,3,30.477457999950275,3,22.317375012789853,3,22.554209004738368
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0010_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0010.png,False,0,30.218458006856963,0,22.90912499302067,0,22.274375005508773
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0010_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0010.png,False,1,30.804916998022236,1,23.4855000016978,1,49.348375003319234
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0010_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0010.png,False,2,37.620458999299444,2,21.831709003890865,2,29.329457989661023
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0010_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0010.png,False,3,32.89987500465941,3,23.786791003658436,3,25.916999991750345
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0011_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0011.png,False,0,29.938874999061227,0,21.36754100502003,0,24.097582994727418
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0011_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0011.png,False,1,31.846999991103075,1,22.734500002115965,1,28.14354198926594
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0011_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0011.png,False,2,29.917666004621424,2,21.447374994750135,2,23.96249999583233
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0011_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0011.png,False,3,33.145959008834325,3,22.84708399383817,3,23.913583005196415
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0012_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0012.png,False,0,32.711584004573524,0,23.05820801120717,0,24.764000001596287
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_clean/Audit Report NFRS Sample 1 (1)_page_0012_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0012.png,False,1,34.321083992836066,1,23.10550000402145,1,29.345250004553236
